Account 12:20:40.637 [pool-3-thread-1] ERROR org.jsxm.jsxmcore.util.XML - IOException : No 'definitions.xml' file. Continue with no definitions.
Account 12:20:40.645 [pool-3-thread-1] INFO  org.jsxm.jsxmcore.core.SXMBaseGeneration - TYPES USED in the specification: 
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,readbalance,deposit,withdraw0,open]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,readbalance,deposit,readbalance,open]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,readbalance,deposit,readbalance,close]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,readbalance,readbalance,close,open]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,readbalance,readbalance,close,close]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: deposit(5).	Function: deposit	in seq: [open,readbalance,readbalance,close,deposit]
Account 12:20:41.272 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,readbalance,readbalance,deposit,open]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,readbalance,readbalance,deposit,close]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,readbalance,readbalance,readbalance,open]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: getBalance().	Function: readbalance	in seq: [open,deposit,withdraw0,close,readbalance]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,deposit,deposit,open]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,deposit,deposit,close]
Account 12:20:41.273 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,deposit,withdrawN,open]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,deposit,withdrawN,close]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,deposit,withdraw0,open]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,deposit,readbalance,open]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,deposit,readbalance,close]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdrawN,deposit,open]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,withdrawN,deposit,close]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdrawN,withdrawN,open]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,withdrawN,withdrawN,close]
Account 12:20:41.274 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdrawN,withdraw0,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdrawN,readbalance,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,withdrawN,readbalance,close]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdraw0,close,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,withdraw0,close,close]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: deposit(5).	Function: deposit	in seq: [open,deposit,deposit,withdraw0,close,deposit]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdraw0,deposit,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,withdraw0,deposit,close]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,withdraw0,readbalance,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,readbalance,deposit,open]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,readbalance,deposit,close]
Account 12:20:41.275 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,readbalance,withdrawN,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,readbalance,withdrawN,close]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,readbalance,withdraw0,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,deposit,readbalance,readbalance,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,deposit,readbalance,readbalance,close]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,deposit,deposit,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,deposit,deposit,close]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,deposit,withdrawN,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,deposit,withdrawN,close]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,deposit,withdraw0,open]
Account 12:20:41.276 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,deposit,readbalance,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,deposit,readbalance,close]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdrawN,deposit,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,withdrawN,deposit,close]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdrawN,withdrawN,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,withdrawN,withdrawN,close]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdrawN,withdraw0,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdrawN,readbalance,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,withdrawN,readbalance,close]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdraw0,close,open]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,withdraw0,close,close]
Account 12:20:41.277 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: deposit(5).	Function: deposit	in seq: [open,deposit,withdrawN,withdraw0,close,deposit]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdraw0,deposit,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,withdraw0,deposit,close]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,withdraw0,readbalance,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,readbalance,deposit,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,readbalance,deposit,close]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,readbalance,withdrawN,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,readbalance,withdrawN,close]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,readbalance,withdraw0,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdrawN,readbalance,readbalance,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdrawN,readbalance,readbalance,close]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,deposit,deposit,open]
Account 12:20:41.278 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdraw0,deposit,deposit,close]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,deposit,withdrawN,open]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdraw0,deposit,withdrawN,close]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,deposit,withdraw0,open]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,deposit,readbalance,open]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdraw0,deposit,readbalance,close]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,readbalance,close,open]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdraw0,readbalance,close,close]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: deposit(5).	Function: deposit	in seq: [open,deposit,withdraw0,readbalance,close,deposit]
Account 12:20:41.279 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,readbalance,deposit,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,withdraw0,readbalance,deposit,close]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,withdraw0,readbalance,readbalance,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,deposit,deposit,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,deposit,deposit,close]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,deposit,withdrawN,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,deposit,withdrawN,close]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,deposit,withdraw0,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,deposit,readbalance,open]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,deposit,readbalance,close]
Account 12:20:41.280 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdrawN,deposit,open]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,withdrawN,deposit,close]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdrawN,withdrawN,open]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,withdrawN,withdrawN,close]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdrawN,withdraw0,open]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdrawN,readbalance,open]
Account 12:20:41.281 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,withdrawN,readbalance,close]
Account 12:20:41.282 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdraw0,close,open]
Account 12:20:41.282 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,withdraw0,close,close]
Account 12:20:41.282 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: deposit(5).	Function: deposit	in seq: [open,deposit,readbalance,withdraw0,close,deposit]
Account 12:20:41.282 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: open().	Function: open	in seq: [open,deposit,readbalance,withdraw0,deposit,open]
Account 12:20:41.282 [pool-4-thread-1] ERROR org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Unhandled input: close().	Function: close	in seq: [open,deposit,readbalance,withdraw0,deposit,close]
